partner_id,monthly_earnings,trips_per_week,avg_rating,cancellation_rate,active_days_per_month,Nova_Score,earnings_m1,earnings_m2,earnings_m3,earnings_m4,earnings_m5,earnings_m6,trips_m1,trips_m2,trips_m3,trips_m4,trips_m5,trips_m6,earnings_trend_slope,earnings_trend_up,earnings_per_active_day,trips_per_active_day,estimated_cancellations_per_month,high_activity_flag,earnings_avg_3mo,earnings_avg_6mo,trips_avg_3mo,trips_avg_6mo,city_Bengaluru,city_Chennai,city_Delhi,city_Kolkata,city_Mumbai,vehicle_type_Auto,vehicle_type_Bike,vehicle_type_Car
P00095,26863.13,27,4.63,0.058,12,56.53,29046.84,29505.75,27924.41,30283.13,23321.32,24136.17,98,108,103,110,109,114,-1164.226285714288,0,2238.5941666666668,9.0,6.264,0,28825.666666666668,27369.603333333333,103.0,107.0,False,False,True,False,False,False,False,True
P00096,18291.88,33,4.42,0.124,16,48.62,18257.83,17648.87,18714.12,20588.07,19418.93,19107.31,137,121,123,131,134,119,326.61514285714276,1,1143.2425,8.25,16.368,0,18206.94,18955.854999999996,127.0,127.5,False,False,True,False,False,False,True,False
P00097,32368.96,28,4.37,0.125,26,72.06,32589.71,33234.36,31607.27,34501.69,31193.38,28952.5,122,122,102,103,113,107,-611.8448571428551,0,1244.96,4.3076923076923075,14.0,1,32477.11333333334,32013.151666666672,115.33333333333333,111.5,False,False,True,False,False,True,False,False
P00098,32088.44,30,4.27,0.054,21,68.96,31390.91,34214.14,33024.26,27737.95,27675.6,35645.02,118,116,127,111,131,125,-103.75371428571412,0,1528.0209523809524,5.714285714285714,6.4799999999999995,0,32876.43666666667,31614.646666666664,120.33333333333333,121.33333333333333,False,False,True,False,False,False,True,False
P00099,30040.91,38,4.38,0.007,13,70.72,25763.86,27708.59,34071.63,33395.86,33226.47,26129.13,150,144,137,138,147,145,505.8348571428573,1,2310.8392307692307,11.692307692307692,1.064,0,29181.359999999997,30049.256666666664,143.66666666666666,143.5,True,False,False,False,False,True,False,False
P00100,28123.3,38,4.93,0.012,16,73.05,24815.08,25323.41,25532.25,29454.48,28019.71,32232.51,138,149,151,158,138,155,1402.808000000002,1,1757.70625,9.5,1.824,0,25223.58,27562.906666666666,146.0,148.16666666666666,True,False,False,False,False,False,True,False
P00101,18677.03,37,4.81,0.205,10,62.81,16051.58,21322.24,20950.62,17614.87,19233.53,18120.23,160,145,136,158,160,162,21.182000000004102,0,1867.703,14.8,30.34,0,19441.48,18882.178333333333,147.0,153.5,False,False,False,False,True,False,True,False
P00102,26634.84,31,4.23,0.033,7,62.3,27724.82,27574.18,23066.75,24135.83,28488.87,24003.02,135,123,113,116,116,133,-422.7385714285733,0,3804.977142857143,17.714285714285715,4.0920000000000005,0,26121.916666666668,25832.245,123.66666666666667,122.66666666666667,False,False,False,False,True,False,True,False
P00103,27258.28,37,4.08,0.282,26,64.03,25740.18,31195.05,25691.39,24119.79,28526.4,30821.01,157,154,161,143,155,158,452.1885714285727,1,1048.3953846153845,5.6923076923076925,41.736,1,27542.206666666665,27682.303333333333,157.33333333333334,154.66666666666666,False,False,True,False,False,False,True,False
P00104,23581.78,28,4.27,0.296,8,57.23,23642.41,22433.98,22083.01,20399.92,25214.98,20365.88,103,120,119,112,105,105,-277.7925714285704,0,2947.7225,14.0,33.152,0,22719.8,22356.696666666667,114.0,110.66666666666667,False,False,True,False,False,False,False,True
P00105,28709.71,18,4.37,0.028,13,59.03,32220.04,30458.4,29798.08,30898.28,30968.72,28452.23,78,66,70,67,77,69,-463.08257142856894,0,2208.4392307692306,5.538461538461538,2.016,0,30825.506666666668,30465.95833333334,71.33333333333333,71.16666666666667,True,False,False,False,False,False,False,True
P00106,33232.41,37,4.51,0.086,17,76.59,30732.92,30466.85,29555.82,30598.84,34121.23,35926.5,134,148,147,146,160,157,1084.9731428571445,1,1954.8476470588237,8.705882352941176,12.728,0,30251.86333333333,31900.36,143.0,148.66666666666666,True,False,False,False,False,False,True,False
P00107,45089.49,29,4.95,0.027,28,89.54,43877.25,41859.28,50261.45,38654.13,43271.99,42610.7,115,114,125,127,107,121,-391.48400000000015,0,1610.3389285714286,4.142857142857143,3.132,1,45332.659999999996,43422.46666666667,118.0,118.16666666666667,False,True,False,False,False,False,False,True
P00108,31396.62,29,4.44,0.203,6,58.14,33803.65,31508.73,34491.24,30429.01,28977.28,31668.21,116,105,123,121,108,111,-638.1080000000021,0,5232.7699999999995,19.333333333333332,23.548000000000002,0,33267.87333333333,31813.019999999993,114.66666666666667,114.0,False,False,True,False,False,False,False,True
P00109,32060.4,29,5.0,0.063,7,59.12,29451.95,30325.47,33522.99,31893.11,35935.57,33988.0,124,123,120,108,126,114,1082.3048571428596,1,4580.057142857143,16.571428571428573,7.308,0,31100.13666666667,32519.515,122.33333333333333,119.16666666666667,False,True,False,False,False,False,False,True
P00110,29404.43,32,4.1,0.019,19,62.71,25672.83,26472.41,29037.58,26486.6,33549.79,33391.46,134,118,129,118,135,132,1636.4088571428567,1,1547.6015789473684,6.7368421052631575,2.432,0,27060.940000000002,29101.778333333335,127.0,127.66666666666667,True,False,False,False,False,True,False,False
P00111,14649.83,29,4.5,0.081,28,64.68,13725.8,13607.7,16552.65,12645.95,14024.27,12903.73,123,107,119,115,105,117,-193.35257142857068,0,523.2082142857142,4.142857142857143,9.396,1,14628.716666666667,13910.016666666668,116.33333333333333,114.33333333333333,False,False,False,False,True,False,False,True
P00112,29787.89,30,4.84,0.216,22,79.09,26760.44,25639.17,32743.56,27009.8,26323.36,26724.74,129,109,117,132,112,119,-110.27685714285563,0,1353.995,5.454545454545454,25.919999999999998,0,28381.056666666667,27533.51166666667,118.33333333333333,119.66666666666667,False,False,False,False,True,False,False,True
P00113,30481.84,33,4.85,0.484,30,61.38,34411.23,32351.2,30475.58,32119.65,27944.57,30562.96,131,124,133,140,130,121,-880.490571428571,0,1016.0613333333333,4.4,63.888,1,32412.670000000002,31310.865,129.33333333333334,129.83333333333334,False,True,False,False,False,False,True,False
P00114,49705.94,31,4.5,0.024,12,86.95,54300.56,49588.39,52716.23,43476.45,52250.89,48490.26,131,116,125,119,133,122,-865.8222857142887,0,4142.161666666667,10.333333333333334,2.976,0,52201.72666666666,50137.130000000005,124.0,124.33333333333333,True,False,False,False,False,False,False,True
P00115,28461.11,24,4.9,0.161,12,58.87,29600.16,24996.62,29032.58,28931.03,25668.51,27699.46,88,93,103,87,89,105,-216.83942857142856,0,2371.7591666666667,8.0,15.456,0,27876.453333333335,27654.726666666666,94.66666666666667,94.16666666666667,False,True,False,False,False,False,True,False
P00116,32412.38,26,4.84,0.139,25,68.13,36024.36,29220.03,33267.51,28974.19,35136.21,30438.09,103,107,98,102,109,101,-413.60371428571324,0,1296.4952,4.16,14.456000000000001,0,32837.299999999996,32176.731666666663,102.66666666666667,103.33333333333333,False,False,False,False,True,False,False,True
P00117,29722.31,26,4.4,0.057,19,72.01,32430.06,26178.23,28215.18,27008.86,33494.34,30263.42,94,95,99,97,95,108,283.1088571428581,1,1564.332105263158,5.473684210526316,5.928,0,28941.156666666666,29598.348333333328,96.0,98.0,True,False,False,False,False,False,True,False
P00118,20650.58,30,4.69,0.273,9,57.44,18708.83,21348.11,20415.69,19988.18,23522.98,23025.12,130,129,113,112,119,120,790.8157142857144,1,2294.508888888889,13.333333333333334,32.760000000000005,0,20157.543333333335,21168.151666666665,124.0,120.5,False,True,False,False,False,False,False,True
P00119,39142.58,38,4.81,0.011,12,82.34,43752.31,34377.48,34188.56,34455.16,33380.7,35160.89,166,147,154,142,159,161,-1305.1668571428556,0,3261.8816666666667,12.666666666666666,1.672,0,37439.450000000004,35885.850000000006,155.66666666666666,154.83333333333334,True,False,False,False,False,False,True,False
P00120,36015.46,29,4.42,0.169,18,68.46,36440.54,38762.89,34474.16,32484.54,40965.65,32939.23,106,118,121,121,106,122,-368.2254285714245,0,2000.858888888889,6.444444444444445,19.604000000000003,0,36559.19666666666,36011.168333333335,115.0,115.66666666666667,True,False,False,False,False,False,False,True
P00121,36328.26,32,5.0,0.062,11,78.36,39678.89,31102.56,38462.49,34682.07,38946.01,38189.98,129,116,121,116,120,139,351.58228571428936,1,3302.5690909090913,11.636363636363637,7.936,0,36414.64666666667,36843.66666666667,122.0,123.5,False,False,False,False,True,False,False,True
P00122,22724.9,29,4.35,0.047,18,59.44,25425.24,21016.28,25814.69,21563.67,19889.17,19699.29,112,113,120,118,123,119,-1036.0599999999997,0,1262.4944444444445,6.444444444444445,5.452,0,24085.403333333335,22234.72333333333,115.0,117.5,False,False,True,False,False,False,True,False
P00123,41222.35,36,4.64,0.127,12,76.45,38971.65,46053.61,46948.93,44305.02,40174.15,43371.24,139,130,148,151,134,157,49.01885714285691,0,3435.195833333333,12.0,18.288,0,43991.39666666667,43304.1,139.0,143.16666666666666,False,False,False,True,False,False,False,True
P00124,18785.19,19,4.23,0.056,21,57.52,16587.62,20016.74,19099.22,16388.85,19912.56,17739.55,75,71,73,71,79,69,78.19257142857194,0,894.5328571428571,3.619047619047619,4.256,0,18567.86,18290.756666666664,73.0,73.0,False,False,True,False,False,True,False,False
P00125,34694.86,29,4.63,0.409,27,69.02,31863.08,30250.12,35804.63,38446.6,39448.25,33215.34,107,115,110,125,119,114,1057.0760000000028,1,1284.9948148148148,4.296296296296297,47.443999999999996,1,32639.27666666666,34838.003333333334,110.66666666666667,115.0,False,False,True,False,False,True,False,False
P00126,47523.65,32,4.28,0.078,11,88.81,46484.42,52101.98,43042.95,52032.2,42735.28,46177.06,120,129,138,117,129,132,-589.9328571428575,0,4320.331818181819,11.636363636363637,9.984,0,47209.783333333326,47095.64833333334,129.0,127.5,False,True,False,False,False,False,True,False
P00127,22075.71,30,4.51,0.006,22,58.58,24181.83,22029.58,23369.18,23837.3,19610.29,21079.57,122,112,122,124,113,120,-637.1728571428558,0,1003.4413636363636,5.454545454545454,0.72,0,23193.53,22351.291666666668,118.66666666666667,118.83333333333333,False,True,False,False,False,False,True,False
P00128,25469.62,36,4.12,0.005,17,68.14,28225.92,28119.35,22189.07,24013.06,25258.33,28076.76,130,151,150,135,142,156,-214.4248571428529,0,1498.2129411764706,8.470588235294118,0.72,0,26178.11333333333,25980.414999999997,143.66666666666666,144.0,False,False,True,False,False,False,True,False
P00129,30797.21,19,4.84,0.02,29,67.52,26241.86,31727.96,28807.89,33780.37,35122.05,34918.51,78,71,82,81,78,71,1672.5142857142905,1,1061.9727586206895,2.6206896551724137,1.52,1,28925.903333333332,31766.440000000002,77.0,76.83333333333333,True,False,False,False,False,False,True,False
P00130,25972.19,24,4.71,0.186,16,65.19,26055.93,27388.97,27284.02,23500.69,29645.02,26346.28,93,89,90,97,103,96,126.75914285714367,1,1623.261875,6.0,17.856,0,26909.64,26703.485,90.66666666666667,94.66666666666667,False,False,False,True,False,False,False,True
P00131,17594.69,24,4.93,0.071,19,58.35,17158.75,20199.59,16593.43,15612.17,16158.51,18026.88,102,93,93,98,102,103,-250.39571428571315,0,926.0363157894736,5.052631578947368,6.815999999999999,0,17983.923333333332,17291.555,96.0,98.5,False,True,False,False,False,False,False,True
P00132,30548.5,27,4.5,0.041,17,70.75,28001.74,28095.48,26423.05,26378.23,28892.9,26612.17,110,109,107,105,110,114,-131.44028571428512,0,1796.9705882352941,6.352941176470588,4.428,0,27506.756666666668,27400.595,108.66666666666667,109.16666666666667,False,False,True,False,False,False,False,True
P00133,21501.57,41,4.94,0.067,20,62.02,19049.52,22301.08,23642.29,24335.33,24133.57,22876.76,171,180,155,157,155,174,723.6202857142863,1,1075.0785,8.2,10.988000000000001,0,21664.29666666667,22723.09166666667,168.66666666666666,165.33333333333334,False,False,True,False,False,False,True,False
P00134,33788.74,29,4.61,0.087,19,70.9,32142.71,33386.53,31866.13,31842.62,36169.24,34641.22,107,114,124,115,109,115,594.7762857142894,1,1778.3547368421052,6.105263157894737,10.091999999999999,0,32465.123333333333,33341.40833333333,115.0,114.0,True,False,False,False,False,False,True,False
P00135,22644.61,39,4.63,0.069,10,60.86,25653.47,19515.93,19676.62,25481.65,25853.24,19590.27,149,154,143,164,166,151,-157.11542857142834,0,2264.4610000000002,15.6,10.764000000000001,0,21615.34,22628.530000000002,148.66666666666666,154.5,False,False,False,False,True,False,False,True
P00136,42399.48,20,5.0,0.197,12,69.08,40150.65,36223.62,36990.85,39507.16,47400.27,38563.5,88,73,76,75,83,80,803.1574285714299,1,3533.2900000000004,6.666666666666667,15.760000000000002,0,37788.37333333333,39806.00833333333,79.0,79.16666666666667,False,False,True,False,False,True,False,False
P00137,23733.97,28,4.45,0.01,18,60.17,23867.76,21022.8,21966.45,26635.92,21705.4,21611.75,111,118,105,119,109,105,-130.36514285714227,0,1318.5538888888889,6.222222222222222,1.12,0,22285.67,22801.679999999997,111.33333333333333,111.16666666666667,False,False,True,False,False,False,True,False
P00138,27423.51,33,4.97,0.115,19,66.47,29093.76,28650.1,24774.53,30746.66,29560.3,24716.55,128,124,144,131,144,136,-376.6662857142832,0,1443.3426315789472,6.947368421052632,15.180000000000001,0,27506.13,27923.649999999998,132.0,134.5,False,False,False,True,False,False,False,True
P00139,36508.14,28,4.74,0.011,10,71.15,35014.55,37243.74,39512.4,41148.43,31563.83,38245.7,120,117,115,111,121,118,21.48714285714172,0,3650.814,11.2,1.232,0,37256.89666666667,37121.44166666667,117.33333333333333,117.0,False,False,False,False,True,False,True,False
P00140,20153.09,45,4.43,0.002,11,61.52,23005.45,20476.12,19075.0,20129.83,22074.68,22743.4,174,208,200,173,199,176,129.72171428571505,1,1832.0990909090908,16.363636363636363,0.36,0,20852.19,21250.746666666662,194.0,188.33333333333334,False,False,True,False,False,False,True,False
P00141,31819.68,42,4.21,0.119,23,67.55,36234.16,27350.83,34728.28,35312.97,32789.13,34330.02,169,177,155,155,164,171,210.8254285714292,1,1383.464347826087,7.304347826086956,19.991999999999997,0,32771.090000000004,33457.564999999995,167.0,165.16666666666666,False,False,True,False,False,False,True,False
P00142,40457.14,24,4.29,0.093,6,72.96,37444.49,40084.57,36498.56,45928.15,45992.9,40182.52,90,99,90,95,92,97,1166.9922857142906,1,6742.856666666667,16.0,8.928,0,38009.206666666665,41021.865,93.0,93.83333333333333,True,False,False,False,False,False,True,False
P00143,17140.13,31,4.94,0.024,8,55.66,17125.98,19323.56,17103.51,16238.3,19505.63,16646.76,121,127,132,136,135,118,-77.5742857142842,0,2142.51625,15.5,2.976,0,17851.016666666666,17657.29,126.66666666666667,128.16666666666666,True,False,False,False,False,False,True,False
P00144,31477.07,34,5.0,0.021,24,72.32,29596.74,30510.02,33252.73,30710.99,27235.36,30404.88,128,135,138,129,134,149,-237.8577142857151,0,1311.5445833333333,5.666666666666667,2.8560000000000003,0,31119.83,30285.120000000006,133.66666666666666,135.5,False,False,False,False,True,False,True,False
P00145,32079.06,36,4.63,0.082,16,69.96,30008.43,33281.28,33541.78,34188.97,28812.01,33053.43,131,134,131,130,153,144,70.41085714285958,0,2004.94125,9.0,11.808,0,32277.16333333333,32147.649999999998,132.0,137.16666666666666,False,False,False,False,True,False,False,True
P00146,36254.58,29,4.64,0.081,17,72.54,31217.59,39297.99,37354.5,34083.22,36082.81,34723.41,114,122,118,115,126,125,131.77942857142983,1,2132.6223529411764,6.823529411764706,9.396,0,35956.693333333336,35459.92,118.0,120.0,False,False,True,False,False,False,True,False
P00147,20104.39,31,4.83,0.063,16,52.69,20765.21,21816.83,22666.62,21635.19,22393.24,18452.54,131,123,123,112,124,116,-310.4442857142843,0,1256.524375,7.75,7.812,0,21749.553333333333,21288.271666666667,125.66666666666667,121.5,False,True,False,False,False,False,False,True
P00148,19436.35,31,4.62,0.118,17,44.52,19451.97,19548.77,17853.41,16951.76,21269.85,20036.02,135,127,115,120,128,130,205.1954285714285,1,1143.3147058823529,7.294117647058823,14.632,0,18951.383333333335,19185.29666666667,125.66666666666667,125.83333333333333,False,True,False,False,False,False,False,True
P00149,34175.53,16,4.93,0.14,19,75.55,29576.99,37845.49,34111.14,34416.45,38936.56,33054.97,66,62,65,62,59,59,599.097714285717,1,1798.7121052631578,3.3684210526315788,8.96,0,33844.54,34656.933333333334,64.33333333333333,62.166666666666664,False,False,True,False,False,False,True,False
P00150,32375.88,24,4.69,0.015,25,70.14,30225.93,31320.86,36105.51,28707.5,33522.8,27656.69,94,90,90,86,99,88,-389.6682857142863,0,1295.0352,3.84,1.44,0,32550.766666666666,31256.548333333336,91.33333333333333,91.16666666666667,False,False,True,False,False,True,False,False
P00151,32003.94,27,4.64,0.184,19,68.27,35923.78,35735.85,27951.22,30019.6,29666.66,27416.79,114,115,115,114,102,101,-1676.4040000000025,0,1684.417894736842,5.684210526315789,19.872,0,33203.61666666667,31118.983333333337,114.66666666666667,110.16666666666667,False,False,True,False,False,True,False,False
P00152,32771.59,29,4.39,0.011,27,76.84,30211.1,30217.64,28405.32,30398.52,28102.69,30551.02,116,112,119,126,120,122,-75.77285714285838,0,1213.7625925925925,4.296296296296297,1.276,1,29611.353333333333,29647.714999999997,115.66666666666667,119.16666666666667,False,False,True,False,False,False,True,False
P00153,24559.8,31,4.32,0.172,18,56.96,21943.41,22940.45,22594.79,27057.03,22518.34,24651.33,121,133,133,136,114,136,478.15742857143044,1,1364.4333333333334,6.888888888888889,21.328,0,22492.88333333333,23617.55833333333,129.0,128.83333333333334,False,False,False,True,False,False,True,False
P00154,31858.03,32,3.65,0.121,7,56.44,31757.23,27587.02,33129.37,28928.85,33533.19,30464.94,120,140,126,128,128,136,205.04400000000004,1,4551.147142857143,18.285714285714285,15.488,0,30824.539999999997,30900.100000000002,128.66666666666666,129.66666666666666,False,False,False,False,True,True,False,False
P00155,32344.58,29,4.97,0.014,26,75.77,37057.03,35212.72,30014.6,35337.57,36480.88,27726.31,123,124,116,112,116,114,-1072.175714285711,0,1244.0223076923078,4.461538461538462,1.624,1,34094.78333333333,33638.185000000005,121.0,117.5,False,False,True,False,False,False,True,False
P00156,24285.19,29,4.56,0.194,12,61.09,22405.92,23680.89,22028.42,26426.85,22980.37,22268.2,116,107,122,121,116,119,45.95057142857158,0,2023.7658333333331,9.666666666666666,22.504,0,22705.076666666664,23298.441666666666,115.0,116.83333333333333,False,False,False,True,False,False,True,False
P00157,44926.2,24,4.48,0.068,28,79.21,47246.22,41275.27,44370.94,44911.15,49989.89,39486.8,105,103,97,101,101,96,-346.0865714285704,0,1604.5071428571428,3.4285714285714284,6.5280000000000005,1,44297.47666666666,44546.71166666666,101.66666666666667,100.5,True,False,False,False,False,False,True,False
